codMunicipio;Município;Estado;MUNICIPIO_ESTADO;IDHM;IDHM_R;IDHM_L;IDHM_E
1702158;Araguanã;TO;ARAGUANÃ-TO;0,604;0,617;0,756;0,473
2100873;Araguanã;MA;ARAGUANÃ-MA;0,533;0,483;0,706;0,444
5202155;Araguapaz;GO;ARAGUAPAZ-GO;0,674;0,696;0,814;0,54
3103504;Araguari;MG;ARAGUARI-MG;0,773;0,74;0,871;0,716
1702208;Araguatins;TO;ARAGUATINS-TO;0,631;0,604;0,793;0,525
2100907;Araioses;MA;ARAIOSES-MA;0,521;0,497;0,709;0,402
5001243;Aral Moreira;MS;ARAL MOREIRA-MS;0,633;0,628;0,798;0,507
2902203;Aramari;BA;ARAMARI-BA;0,588;0,568;0,761;0,47
4300851;Arambaré;RS;ARAMBARÉ-RS;0,691;0,694;0,833;0,57
2100956;Arame;MA;ARAME-MA;0,512;0,525;0,701;0,365
3503000;Aramina;SP;ARAMINA-SP;0,74;0,723;0,856;0,656
3503109;Arandu;SP;ARANDU-SP;0,685;0,675;0,806;0,592
3103603;Arantina;MG;ARANTINA-MG;0,697;0,633;0,834;0,641
3503158;Arapeí;SP;ARAPEÍ-SP;0,68;0,634;0,812;0,612
2700300;Arapiraca;AL;ARAPIRACA-AL;0,649;0,638;0,78;0,549
1702307;Arapoema;TO;ARAPOEMA-TO;0,68;0,645;0,81;0,601
3103702;Araponga;MG;ARAPONGA-MG;0,536;0,597;0,76;0,339
4101507;Arapongas;PR;ARAPONGAS-PR;0,748;0,751;0,834;0,669
3103751;Araporã;MG;ARAPORÃ-MG;0,708;0,676;0,813;0,646
4101606;Arapoti;PR;ARAPOTI-PR;0,723;0,715;0,823;0,643
3103801;Arapuá;MG;ARAPUÁ-MG;0,724;0,718;0,871;0,608
4101655;Arapuã;PR;ARAPUÃ-PR;0,676;0,638;0,828;0,584
5101258;Araputanga;MT;ARAPUTANGA-MT;0,725;0,704;0,826;0,655
4201307;Araquari;SC;ARAQUARI-SC;0,703;0,696;0,83;0,602
2500908;Arara;PB;ARARA-PB;0,548;0,569;0,712;0,407
4201406;Araranguá;SC;ARARANGUÁ-SC;0,76;0,745;0,853;0,691
3503208;Araraquara;SP;ARARAQUARA-SP;0,815;0,788;0,877;0,782
3503307;Araras;SP;ARARAS-SP;0,781;0,763;0,859;0,728
2301257;Ararendá;CE;ARARENDÁ-CE;0,59;0,522;0,763;0,516
2101004;Arari;MA;ARARI-MA;0,626;0,587;0,764;0,546
4300877;Araricá;RS;ARARICÁ-RS;0,679;0,696;0,824;0,547
2301307;Araripe;CE;ARARIPE-CE;0,564;0,515;0,759;0,459
2601102;Araripina;PE;ARARIPINA-PE;0,602;0,595;0,785;0,467
3300209;Araruama;RJ;ARARUAMA-RJ;0,718;0,714;0,839;0,617
2501005;Araruna;PR;ARARUNA-PR;0,704;0,685;0,785;0,648
4101705;Araruna;PB;ARARUNA-PB;0,567;0,549;0,758;0,439
2902252;Arataca;BA;ARATACA-BA;0,559;0,557;0,758;0,413
4300901;Aratiba;RS;ARATIBA-RS;0,772;0,801;0,856;0,67
2301406;Aratuba;CE;ARATUBA-CE;0,622;0,53;0,775;0,587
2902302;Aratuípe;BA;ARATUÍPE-BA;0,575;0,57;0,753;0,443
2800407;Arauá;SE;ARAUÁ-SE;0,595;0,55;0,783;0,49
4101804;Araucária;PR;ARAUCÁRIA-PR;0,74;0,743;0,852;0,639
3103900;Araújos;MG;ARAÚJOS-MG;0,698;0,694;0,855;0,574
3104007;Araxá;MG;ARAXÁ-MG;0,772;0,756;0,858;0,709
3104106;Arceburgo;MG;ARCEBURGO-MG;0,683;0,687;0,81;0,573
3503356;Arco-Íris;SP;ARCO-ÍRIS-SP;0,722;0,671;0,809;0,694
3104205;Arcos;MG;ARCOS-MG;0,749;0,717;0,874;0,671
2601201;Arcoverde;PE;ARCOVERDE-PE;0,667;0,654;0,799;0,567
3104304;Areado;MG;AREADO-MG;0,727;0,7;0,847;0,649
3300225;Areal;RJ;AREAL-RJ;0,684;0,686;0,823;0,566
3503406;Arealva;SP;AREALVA-SP;0,744;0,718;0,84;0,683
2501104;Areia;PB;AREIA-PB;0,594;0,593;0,756;0,467
2401107;Areia Branca;RN;AREIA BRANCA-RN;0,682;0,647;0,79;0,621
2800506;Areia Branca;SE;AREIA BRANCA-SE;0,579;0,579;0,773;0,434
2501153;Areia de Baraúnas;PB;AREIA DE BARAÚNAS-PB;0,562;0,566;0,68;0,462
2501203;Areial;PB;AREIAL-PB;0,608;0,573;0,779;0,503
3503505;Areias;SP;AREIAS-SP;0,697;0,627;0,803;0,672
3503604;Areiópolis;SP;AREIÓPOLIS-SP;0,695;0,686;0,823;0,594
5101308;Arenápolis;MT;ARENÁPOLIS-MT;0,704;0,677;0,793;0,649
5202353;Arenópolis;GO;ARENÓPOLIS-GO;0,687;0,674;0,826;0,582
2401206;Arês;RN;ARÊS-RN;0,606;0,587;0,725;0,523
3104403;Argirita;MG;ARGIRITA-MG;0,643;0,645;0,817;0,505
3104452;Aricanduva;MG;ARICANDUVA-MG;0,582;0,553;0,787;0,454
3104502;Arinos;MG;ARINOS-MG;0,656;0,607;0,815;0,57
5101407;Aripuanã;MT;ARIPUANÃ-MT;0,675;0,682;0,816;0,553
1100023;Ariquemes;RO;ARIQUEMES-RO;0,702;0,716;0,806;0,6
3503703;Ariranha;SP;ARIRANHA-SP;0,733;0,73;0,813;0,663
4101853;Ariranha do Ivaí;PR;ARIRANHA DO IVAÍ-PR;0,67;0,637;0,794;0,594
3300233;Armação dos Búzios;RJ;ARMAÇÃO DOS BÚZIOS-RJ;0,728;0,75;0,824;0,624
4201505;Armazém;SC;ARMAZÉM-SC;0,77;0,743;0,882;0,698
2301505;Arneiroz;CE;ARNEIROZ-CE;0,618;0,565;0,74;0,564
2200905;Aroazes;PI;AROAZES-PI;0,583;0,563;0,752;0,468
2501302;Aroeiras;PB;AROEIRAS-PB;0,548;0,537;0,745;0,411
2200954;Aroeiras do Itaim;PI;AROEIRAS DO ITAIM-PI;0,519;0,502;0,738;0,378
2201002;Arraial;PI;ARRAIAL-PI;0,56;0,514;0,761;0,449
3300258;Arraial do Cabo;RJ;ARRAIAL DO CABO-RJ;0,733;0,722;0,805;0,677
1702406;Arraias;TO;ARRAIAS-TO;0,651;0,636;0,829;0,523
4301008;Arroio do Meio;RS;ARROIO DO MEIO-RS;0,769;0,75;0,86;0,706
4301073;Arroio do Padre;RS;ARROIO DO PADRE-RS;0,669;0,756;0,86;0,461
4301057;Arroio do Sal;RS;ARROIO DO SAL-RS;0,74;0,74;0,844;0,649
4301206;Arroio do Tigre;RS;ARROIO DO TIGRE-RS;0,707;0,708;0,848;0,589
4301107;Arroio dos Ratos;RS;ARROIO DOS RATOS-RS;0,698;0,7;0,833;0,583
4301305;Arroio Grande;RS;ARROIO GRANDE-RS;0,657;0,673;0,807;0,522
4201604;Arroio Trinta;SC;ARROIO TRINTA-SC;0,764;0,781;0,873;0,653
3503802;Artur Nogueira;SP;ARTUR NOGUEIRA-SP;0,749;0,745;0,827;0,681
5202502;Aruanã;GO;ARUANÃ-GO;0,675;0,708;0,826;0,526
3503901;Arujá;SP;ARUJÁ-SP;0,784;0,761;0,866;0,73
4201653;Arvoredo;SC;ARVOREDO-SC;0,715;0,713;0,842;0,61
4301404;Arvorezinha;RS;ARVOREZINHA-RS;0,694;0,713;0,817;0,575
4201703;Ascurra;SC;ASCURRA-SC;0,742;0,739;0,868;0,636
3503950;Aspásia;SP;ASPÁSIA-SP;0,735;0,699;0,864;0,657
4101903;Assaí;PR;ASSAÍ-PR;0,728;0,724;0,833;0,641
2301604;Assaré;CE;ASSARÉ-CE;0,6;0,573;0,783;0,482
3504008;Assis;SP;ASSIS-SP;0,805;0,771;0,865;0,781
1200054;Assis Brasil;AC;ASSIS BRASIL-AC;0,588;0,578;0,77;0,456
4102000;Assis Chateaubriand;PR;ASSIS CHATEAUBRIAND-PR;0,729;0,713;0,857;0,633
2501351;Assunção;PB;ASSUNÇÃO-PB;0,609;0,601;0,738;0,51
2201051;Assunção do Piauí;PI;ASSUNÇÃO DO PIAUÍ-PI;0,499;0,462;0,706;0,382
3104601;Astolfo Dutra;MG;ASTOLFO DUTRA-MG;0,694;0,686;0,858;0,567
4102109;Astorga;PR;ASTORGA-PR;0,747;0,754;0,818;0,675
2700409;Atalaia;PR;ATALAIA-PR;0,736;0,707;0,854;0,66
4102208;Atalaia;AL;ATALAIA-AL;0,561;0,545;0,752;0,431
1300201;Atalaia do Norte;AM;ATALAIA DO NORTE-AM;0,45;0,481;0,733;0,259
4201802;Atalanta;SC;ATALANTA-SC;0,733;0,736;0,802;0,668
3104700;Ataléia;MG;ATALÉIA-MG;0,588;0,592;0,813;0,423
3504107;Atibaia;SP;ATIBAIA-SP;0,765;0,786;0,851;0,67
3200706;Atílio Vivacqua;ES;ATÍLIO VIVACQUA-ES;0,708;0,663;0,841;0,637
1702554;Augustinópolis;TO;AUGUSTINÓPOLIS-TO;0,67;0,614;0,793;0,619
1500909;Augusto Corrêa;PA;AUGUSTO CORRÊA-PA;0,52;0,48;0,772;0,38
3104809;Augusto de Lima;MG;AUGUSTO DE LIMA-MG;0,656;0,622;0,815;0,557
4301503;Augusto Pestana;RS;AUGUSTO PESTANA-RS;0,743;0,779;0,847;0,621
2401305;Augusto Severo;RN;AUGUSTO SEVERO-RN;0,621;0,624;0,774;0,495
4301552;Áurea;RS;ÁUREA-RS;0,707;0,715;0,841;0,588
2902401;Aurelino Leal;BA;AURELINO LEAL-BA;0,568;0,555;0,759;0,434
3504206;Auriflama;SP;AURIFLAMA-SP;0,773;0,746;0,84;0,738
5202601;Aurilândia;GO;AURILÂNDIA-GO;0,7;0,661;0,836;0,62
2301703;Aurora;SC;AURORA-SC;0,733;0,748;0,87;0,606
4201901;Aurora;CE;AURORA-CE;0,605;0,557;0,764;0,521
1500958;Aurora do Pará;PA;AURORA DO PARÁ-PA;0,519;0,504;0,773;0,358
1702703;Aurora do Tocantins;TO;AURORA DO TOCANTINS-TO;0,677;0,676;0,804;0,57
1300300;Autazes;AM;AUTAZES-AM;0,577;0,539;0,799;0,446
3504305;Avaí;SP;AVAÍ-SP;0,714;0,674;0,83;0,65
3504404;Avanhandava;SP;AVANHANDAVA-SP;0,705;0,688;0,817;0,623
3504503;Avaré;SP;AVARÉ-SP;0,767;0,751;0,866;0,695
1501006;Aveiro;PA;AVEIRO-PA;0,541;0,47;0,748;0,45
2201101;Avelino Lopes;PI;AVELINO LOPES-PI;0,554;0,532;0,722;0,442
5202809;Avelinópolis;GO;AVELINÓPOLIS-GO;0,66;0,682;0,828;0,508
2101103;Axixá;MA;AXIXÁ-MA;0,641;0,535;0,776;0,634
1702901;Axixá do Tocantins;TO;AXIXÁ DO TOCANTINS-TO;0,627;0,595;0,733;0,566
1703008;Babaçulândia;TO;BABAÇULÂNDIA-TO;0,642;0,589;0,792;0,568
2101202;Bacabal;MA;BACABAL-MA;0,651;0,619;0,753;0,591
2101251;Bacabeira;MA;BACABEIRA-MA;0,629;0,558;0,768;0,58
2101301;Bacuri;MA;BACURI-MA;0,578;0,54;0,737;0,484
2101350;Bacurituba;MA;BACURITUBA-MA;0,537;0,474;0,681;0,479
3504602;Bady Bassitt;SP;BADY BASSITT-SP;0,746;0,737;0,805;0,701
3104908;Baependi;MG;BAEPENDI-MG;0,681;0,664;0,833;0,57
4301602;Bagé;RS;BAGÉ-RS;0,74;0,739;0,848;0,647
1501105;Bagre;PA;BAGRE-PA;0,471;0,481;0,777;0,28
2501401;Baía da Traição;PB;BAÍA DA TRAIÇÃO-PB;0,581;0,541;0,731;0,495
2401404;Baía Formosa;RN;BAÍA FORMOSA-RN;0,609;0,59;0,718;0,534
2902500;Baianópolis;BA;BAIANÓPOLIS-BA;0,589;0,543;0,763;0,492
1501204;Baião;PA;BAIÃO-PA;0,578;0,538;0,77;0,467
2902609;Baixa Grande;BA;BAIXA GRANDE-BA;0,585;0,549;0,775;0,471
2201150;Baixa Grande do Ribeiro;PI;BAIXA GRANDE DO RIBEIRO-PI;0,564;0,537;0,751;0,446
2301802;Baixio;CE;BAIXIO-CE;0,627;0,563;0,763;0,575
3200805;Baixo Guandu;ES;BAIXO GUANDU-ES;0,702;0,67;0,811;0,637
3504701;Balbinos;SP;BALBINOS-SP;0,669;0,69;0,809;0,537
3105004;Baldim;MG;BALDIM-MG;0,671;0,65;0,787;0,59
5203104;Baliza;GO;BALIZA-GO;0,655;0,614;0,819;0,558
4201950;Balneário Arroio do Silva;SC;BALNEÁRIO ARROIO DO SILVA-SC;0,746;0,753;0,858;0,642
4202057;Balneário Barra do Sul;SC;BALNEÁRIO BARRA DO SUL-SC;0,716;0,713;0,844;0,611
4202008;Balneário Camboriú;SC;BALNEÁRIO CAMBORIÚ-SC;0,845;0,854;0,894;0,789
4202073;Balneário Gaivota;SC;BALNEÁRIO GAIVOTA-SC;0,728;0,734;0,844;0,622
4212809;Balneário Piçarras;SC;BALNEÁRIO PIÇARRAS-SC;0,756;0,745;0,869;0,668
4301636;Balneário Pinhal;RS;BALNEÁRIO PINHAL-RS;0,696;0,71;0,836;0,567
4220000;Balneário Rincão;NaN;BALNEÁRIO RINCÃO-NAN;NaN;NaN;NaN;NaN
4102307;Balsa Nova;PR;BALSA NOVA-PR;0,696;0,707;0,823;0,579
3504800;Bálsamo;SP;BÁLSAMO-SP;0,756;0,746;0,835;0,695
2101400;Balsas;MA;BALSAS-MA;0,687;0,674;0,807;0,597
3105103;Bambuí;MG;BAMBUÍ-MG;0,741;0,735;0,87;0,636
2301851;Banabuiú;CE;BANABUIÚ-CE;0,606;0,54;0,779;0,53
3504909;Bananal;SP;BANANAL-SP;0,733;0,693;0,872;0,653
2501500;Bananeiras;PB;BANANEIRAS-PB;0,568;0,555;0,766;0,43
3105202;Bandeira;MG;BANDEIRA-MG;0,599;0,583;0,811;0,454
3105301;Bandeira do Sul;MG;BANDEIRA DO SUL-MG;0,692;0,681;0,802;0,608
4202081;Bandeirante;SC;BANDEIRANTE-SC;0,672;0,675;0,795;0,565
4102406;Bandeirantes;PR;BANDEIRANTES-PR;0,727;0,714;0,819;0,658
5001508;Bandeirantes;MS;BANDEIRANTES-MS;0,681;0,694;0,848;0,537
1703057;Bandeirantes do Tocantins;TO;BANDEIRANTES DO TOCANTINS-TO;0,638;0,57;0,797;0,571
1501253;Bannach;PA;BANNACH-PA;0,594;0,635;0,784;0,42
2902658;Banzaê;BA;BANZAÊ-BA;0,579;0,539;0,769;0,468
4301651;Barão;RS;BARÃO-RS;0,748;0,767;0,836;0,652
3505005;Barão de Antonina;SP;BARÃO DE ANTONINA-SP;0,711;0,676;0,82;0,649
3105400;Barão de Cocais;MG;BARÃO DE COCAIS-MG;0,722;0,679;0,858;0,647
4301701;Barão de Cotegipe;RS;BARÃO DE COTEGIPE-RS;0,719;0,745;0,842;0,593
2101509;Barão de Grajaú;MA;BARÃO DE GRAJAÚ-MA;0,592;0,578;0,743;0,484
5101605;Barão de Melgaço;MT;BARÃO DE MELGAÇO-MT;0,6;0,598;0,82;0,44
3105509;Barão de Monte Alto;MG;BARÃO DE MONTE ALTO-MG;0,649;0,619;0,827;0,533
4301750;Barão do Triunfo;RS;BARÃO DO TRIUNFO-RS;0,61;0,645;0,821;0,428
2401453;Baraúna;RN;BARAÚNA-RN;0,574;0,562;0,756;0,446
2501534;Baraúna;PB;BARAÚNA-PB;0,558;0,526;0,718;0,459
3105608;Barbacena;MG;BARBACENA-MG;0,769;0,751;0,881;0,687
2301901;Barbalha;CE;BARBALHA-CE;0,683;0,613;0,817;0,637
3505104;Barbosa;SP;BARBOSA-SP;0,699;0,676;0,843;0,599
4102505;Barbosa Ferraz;PR;BARBOSA FERRAZ-PR;0,696;0,667;0,808;0,625
1501303;Barcarena;PA;BARCARENA-PA;0,662;0,643;0,801;0,564
2401503;Barcelona;RN;BARCELONA-RN;0,566;0,564;0,726;0,442
1300409;Barcelos;AM;BARCELOS-AM;0,5;0,545;0,728;0,315
3505203;Bariri;SP;BARIRI-SP;0,75;0,736;0,867;0,662
2902708;Barra;BA;BARRA-BA;0,557;0,503;0,75;0,457
3505302;Barra Bonita;SP;BARRA BONITA-SP;0,788;0,762;0,869;0,739
4202099;Barra Bonita;SC;BARRA BONITA-SC;0,701;0,692;0,83;0,599
2201176;Barra D'Alcântara;PI;BARRA D'ALCÂNTARA-PI;0,577;0,526;0,777;0,471
2902807;Barra da Estiva;BA;BARRA DA ESTIVA-BA;0,575;0,566;0,717;0,469
2601300;Barra de Guabiraba;PE;BARRA DE GUABIRABA-PE;0,577;0,558;0,726;0,474
2501609;Barra de Santa Rosa;PB;BARRA DE SANTA ROSA-PB;0,562;0,542;0,753;0,434
2501575;Barra de Santana;PB;BARRA DE SANTANA-PB;0,567;0,526;0,747;0,465
2700508;Barra de Santo Antônio;AL;BARRA DE SANTO ANTÔNIO-AL;0,557;0,552;0,732;0,428
3200904;Barra de São Francisco;ES;BARRA DE SÃO FRANCISCO-ES;0,683;0,673;0,815;0,58
2501708;Barra de São Miguel;AL;BARRA DE SÃO MIGUEL-AL;0,615;0,638;0,767;0,475
2700607;Barra de São Miguel;PB;BARRA DE SÃO MIGUEL-PB;0,572;0,584;0,728;0,44
5101704;Barra do Bugres;MT;BARRA DO BUGRES-MT;0,693;0,684;0,818;0,595
3505351;Barra do Chapéu;SP;BARRA DO CHAPÉU-SP;0,66;0,617;0,779;0,599
2902906;Barra do Choça;BA;BARRA DO CHOÇA-BA;0,551;0,563;0,77;0,386
2101608;Barra do Corda;MA;BARRA DO CORDA-MA;0,606;0,585;0,763;0,498
5101803;Barra do Garças;MT;BARRA DO GARÇAS-MT;0,748;0,738;0,817;0,693
4301859;Barra do Guarita;RS;BARRA DO GUARITA-RS;0,734;0,696;0,845;0,672
4102703;Barra do Jacaré;PR;BARRA DO JACARÉ-PR;0,744;0,678;0,813;0,747
2903003;Barra do Mendes;BA;BARRA DO MENDES-BA;0,63;0,578;0,784;0,553
1703073;Barra do Ouro;TO;BARRA DO OURO-TO;0,603;0,557;0,76;0,517
3300308;Barra do Piraí;RJ;BARRA DO PIRAÍ-RJ;0,733;0,723;0,819;0,665
4301875;Barra do Quaraí;RS;BARRA DO QUARAÍ-RS;0,662;0,659;0,802;0,548
4301909;Barra do Ribeiro;RS;BARRA DO RIBEIRO-RS;0,67;0,691;0,822;0,529
4301925;Barra do Rio Azul;RS;BARRA DO RIO AZUL-RS;0,723;0,703;0,842;0,638
2903102;Barra do Rocha;BA;BARRA DO ROCHA-BA;0,577;0,585;0,705;0,465
3505401;Barra do Turvo;SP;BARRA DO TURVO-SP;0,641;0,625;0,792;0,532
2800605;Barra dos Coqueiros;SE;BARRA DOS COQUEIROS-SE;0,649;0,647;0,776;0,545
4301958;Barra Funda;RS;BARRA FUNDA-RS;0,763;0,731;0,856;0,71
3105707;Barra Longa;MG;BARRA LONGA-MG;0,624;0,613;0,823;0,482
3300407;Barra Mansa;RJ;BARRA MANSA-RJ;0,729;0,72;0,819;0,657
4202107;Barra Velha;SC;BARRA VELHA-SC;0,738;0,735;0,857;0,639
4102604;Barracão;RS;BARRACÃO-RS;0,71;0,711;0,885;0,568
4301800;Barracão;PR;BARRACÃO-PR;0,706;0,716;0,833;0,59
2201200;Barras;PI;BARRAS-PI;0,595;0,558;0,779;0,485
2301950;Barreira;CE;BARREIRA-CE;0,616;0,551;0,771;0,551
2903201;Barreiras;BA;BARREIRAS-BA;0,721;0,695;0,807;0,668
2201309;Barreiras do Piauí;PI;BARREIRAS DO PIAUÍ-PI;0,557;0,56;0,73;0,423
1300508;Barreirinha;AM;BARREIRINHA-AM;0,574;0,469;0,774;0,522
2101707;Barreirinhas;MA;BARREIRINHAS-MA;0,57;0,515;0,752;0,479
2601409;Barreiros;PE;BARREIROS-PE;0,586;0,561;0,73;0,491
3505500;Barretos;SP;BARRETOS-SP;0,789;0,762;0,875;0,738
3505609;Barrinha;SP;BARRINHA-SP;0,725;0,711;0,829;0,646
2302008;Barro;CE;BARRO-CE;0,599;0,556;0,758;0,51
2903235;Barro Alto;GO;BARRO ALTO-GO;0,742;0,701;0,854;0,682
5203203;Barro Alto;BA;BARRO ALTO-BA;0,607;0,551;0,739;0,55
2201408;Barro Duro;PI;BARRO DURO-PI;0,612;0,611;0,729;0,514
2903300;Barro Preto;BA;BARRO PRETO-BA;0,602;0,576;0,744;0,508
2903276;Barrocas;BA;BARROCAS-BA;0,61;0,574;0,786;0,503
1703107;Barrolândia;TO;BARROLÂNDIA-TO;0,642;0,6;0,817;0,541
2302057;Barroquinha;CE;BARROQUINHA-CE;0,571;0,512;0,72;0,505
4302006;Barros Cassal;RS;BARROS CASSAL-RS;0,65;0,69;0,795;0,5
3105905;Barroso;MG;BARROSO-MG;0,734;0,675;0,864;0,678
3505708;Barueri;SP;BARUERI-SP;0,786;0,791;0,866;0,708
3505807;Bastos;SP;BASTOS-SP;0,751;0,696;0,848;0,718
5001904;Bataguassu;MS;BATAGUASSU-MS;0,71;0,698;0,847;0,606
2201507;Batalha;AL;BATALHA-AL;0,594;0,563;0,752;0,496
2700706;Batalha;PI;BATALHA-PI;0,545;0,54;0,755;0,398
3505906;Batatais;SP;BATATAIS-SP;0,761;0,766;0,84;0,685
5002001;Batayporã;MS;BATAYPORÃ-MS;0,684;0,702;0,814;0,559
2302107;Baturité;CE;BATURITÉ-CE;0,619;0,574;0,753;0,548
3506003;Bauru;SP;BAURU-SP;0,801;0,8;0,854;0,752
2501807;Bayeux;PB;BAYEUX-PB;0,649;0,619;0,779;0,566
3506102;Bebedouro;SP;BEBEDOURO-SP;0,78;0,756;0,853;0,735
2302206;Beberibe;CE;BEBERIBE-CE;0,638;0,585;0,778;0,571
2302305;Bela Cruz;CE;BELA CRUZ-CE;0,623;0,533;0,76;0,598
5002100;Bela Vista;MS;BELA VISTA-MS;0,698;0,699;0,83;0,585
4102752;Bela Vista da Caroba;PR;BELA VISTA DA CAROBA-PR;0,681;0,667;0,828;0,572
5203302;Bela Vista de Goiás;GO;BELA VISTA DE GOIÁS-GO;0,716;0,721;0,837;0,607
3106002;Bela Vista de Minas;MG;BELA VISTA DE MINAS-MG;0,674;0,644;0,795;0,597
2101772;Bela Vista do Maranhão;MA;BELA VISTA DO MARANHÃO-MA;0,554;0,515;0,735;0,45
4102802;Bela Vista do Paraíso;PR;BELA VISTA DO PARAÍSO-PR;0,716;0,721;0,844;0,604
2201556;Bela Vista do Piauí;PI;BELA VISTA DO PIAUÍ-PI;0,576;0,52;0,709;0,519
4202131;Bela Vista do Toldo;SC;BELA VISTA DO TOLDO-SC;0,675;0,624;0,826;0,598
2101731;Belágua;MA;BELÁGUA-MA;0,512;0,417;0,707;0,455
1501402;Belém;PA;BELÉM-PA;0,746;0,751;0,822;0,673
2501906;Belém;AL;BELÉM-AL;0,593;0,587;0,764;0,464
2700805;Belém;PB;BELÉM-PB;0,592;0,557;0,759;0,492
2601508;Belém de Maria;PE;BELÉM DE MARIA-PE;0,578;0,537;0,749;0,479
2502003;Belém do Brejo do Cruz;PB;BELÉM DO BREJO DO CRUZ-PB;0,578;0,55;0,779;0,451
2201572;Belém do Piauí;PI;BELÉM DO PIAUÍ-PI;0,551;0,537;0,696;0,448
2601607;Belém do São Francisco;PE;BELÉM DO SÃO FRANCISCO-PE;0,642;0,611;0,784;0,553
3300456;Belford Roxo;RJ;BELFORD ROXO-RJ;0,684;0,662;0,808;0,598
3106101;Belmiro Braga;MG;BELMIRO BRAGA-MG;0,66;0,653;0,83;0,531
2903409;Belmonte;SC;BELMONTE-SC;0,705;0,699;0,82;0,611
4202156;Belmonte;BA;BELMONTE-BA;0,598;0,577;0,771;0,48
2903508;Belo Campo;BA;BELO CAMPO-BA;0,575;0,562;0,76;0,444
3106200;Belo Horizonte;MG;BELO HORIZONTE-MG;0,81;0,841;0,856;0,737
2601706;Belo Jardim;PE;BELO JARDIM-PE;0,629;0,617;0,783;0,514
2700904;Belo Monte;AL;BELO MONTE-AL;0,517;0,507;0,725;0,376
3106309;Belo Oriente;MG;BELO ORIENTE-MG;0,686;0,655;0,813;0,606
3106408;Belo Vale;MG;BELO VALE-MG;0,655;0,672;0,814;0,514
1501451;Belterra;PA;BELTERRA-PA;0,588;0,548;0,775;0,478
2201606;Beneditinos;PI;BENEDITINOS-PI;0,557;0,561;0,78;0,394
2101806;Benedito Leite;MA;BENEDITO LEITE-MA;0,546;0,531;0,719;0,426
4202206;Benedito Novo;SC;BENEDITO NOVO-SC;0,74;0,723;0,868;0,645
1501501;Benevides;PA;BENEVIDES-PA;0,665;0,623;0,798;0,592
1300607;Benjamin Constant;AM;BENJAMIN CONSTANT-AM;0,574;0,526;0,763;0,471
4302055;Benjamin Constant do Sul;RS;BENJAMIN CONSTANT DO SUL-RS;0,619;0,601;0,801;0,492
3506201;Bento de Abreu;SP;BENTO DE ABREU-SP;0,744;0,706;0,82;0,712
2401602;Bento Fernandes;RN;BENTO FERNANDES-RN;0,582;0,542;0,737;0,494
4302105;Bento Gonçalves;RS;BENTO GONÇALVES-RS;0,778;0,805;0,842;0,695
2101905;Bequimão;MA;BEQUIMÃO-MA;0,601;0,51;0,757;0,561
3106507;Berilo;MG;BERILO-MG;0,628;0,58;0,816;0,524
3106655;Berizal;MG;BERIZAL-MG;0,604;0,56;0,757;0,52
2502052;Bernardino Batista;PB;BERNARDINO BATISTA-PB;0,558;0,526;0,716;0,462
3506300;Bernardino de Campos;SP;BERNARDINO DE CAMPOS-SP;0,734;0,713;0,838;0,662
2101939;Bernardo do Mearim;MA;BERNARDO DO MEARIM-MA;0,604;0,544;0,742;0,547
1703206;Bernardo Sayão;TO;BERNARDO SAYÃO-TO;0,638;0,606;0,748;0,573
3506359;Bertioga;SP;BERTIOGA-SP;0,73;0,727;0,817;0,654
2201705;Bertolínia;PI;BERTOLÍNIA-PI;0,612;0,596;0,758;0,507
3106606;Bertópolis;MG;BERTÓPOLIS-MG;0,594;0,576;0,799;0,455
1300631;Beruri;AM;BERURI-AM;0,506;0,512;0,731;0,346
2601805;Betânia;PE;BETÂNIA-PE;0,559;0,533;0,742;0,441
2201739;Betânia do Piauí;PI;BETÂNIA DO PIAUÍ-PI;0,489;0,486;0,702;0,342
3106705;Betim;MG;BETIM-MG;0,749;0,709;0,864;0,687
2601904;Bezerros;PE;BEZERROS-PE;0,606;0,608;0,752;0,487
3106804;Bias Fortes;MG;BIAS FORTES-MG;0,62;0,605;0,796;0,495
3106903;Bicas;MG;BICAS-MG;0,744;0,726;0,85;0,667
4202305;Biguaçu;SC;BIGUAÇU-SC;0,739;0,733;0,836;0,659
3506409;Bilac;SP;BILAC-SP;0,768;0,743;0,845;0,722
3107000;Biquinhas;MG;BIQUINHAS-MG;0,688;0,684;0,857;0,555
3506508;Birigui;SP;BIRIGUI-SP;0,78;0,743;0,869;0,734
3506607;Biritiba Mirim;SP;BIRITIBA MIRIM-SP;0,712;0,71;0,795;0,64
2903607;Biritinga;BA;BIRITINGA-BA;0,538;0,525;0,738;0,402
4102901;Bituruna;PR;BITURUNA-PR;0,667;0,645;0,829;0,556
4202404;Blumenau;SC;BLUMENAU-SC;0,806;0,812;0,894;0,722
3107109;Boa Esperança;PR;BOA ESPERANÇA-PR;0,72;0,687;0,808;0,673
3201001;Boa Esperança;MG;BOA ESPERANÇA-MG;0,704;0,694;0,855;0,587
4103008;Boa Esperança;ES;BOA ESPERANÇA-ES;0,679;0,651;0,816;0,59
4103024;Boa Esperança do Iguaçu;PR;BOA ESPERANÇA DO IGUAÇU-PR;0,7;0,673;0,848;0,602
3506706;Boa Esperança do Sul;SP;BOA ESPERANÇA DO SUL-SP;0,681;0,692;0,811;0,562
